"id","name","description","avatar","url","isArchived","isBlogger","subscribers","er","malePercent","views","cpv","postPrice","categoryId","lastUpdateDateTime"
cl8poyibq1747i2e57knlchv0,Tun u Kun Uz | Tezkor xabarlar,"🇺🇿КАТТАЛАР УЧУН❗⏳""Тун-у Кун"" хабарлар ва воқеаларни биринчилардан бўлиб хабардор қиладиган канал!Воқеа ва ходисага гувоҳ бўлдингизми 👀бизга юборинг, биз каналга чиқарамиз📮Реклама: @Tun_and",//static1.tgstat.ru/channels/_0/9d/9d7b5a27d4d64efcc8bcf24ffd953555.jpg,https://t.me/TunuKunUz,true,true,143577,17,0,23706,0,0.0,"4",2022-11-12 19:23:58.182
cl8poyiby1759i2e53z5h2ady,ПРИКОЛ ВИДЕОЛАР 🔥,"🎥Тик-Ток Ликее 📽 Инстаграм ва Бутун Интернет Оламидаги Энг Сара Шов-Шовли 🎞 Кизикарли ва Кулгули Комедя 😂 Видеоларни Биринчи Биз Билан Кузатиб Боринг! 🤪


💰 Reklama uchun: @asadbek_1454 👈

Reklama: @Social_Energy_UZ 
Jadval va narx: tg.segroup.me?u",http://75.119.148.52/bc5bc36ef419e75915c7d9da61b72aa44f3bf5d7.jpg,https://t.me/SHOHONA_MILLION_LATIFALAR,true,true,142869,18,0,26192,0,2093.33,"3",2022-11-12 19:23:58.182
cl8poyic61771i2e52tdv7dl6,Sᴏɢɪɴᴅɪᴍ ɴᴇᴛᴀʏ,𝐇𝐔𝐒𝐇 𝐊𝐄𝐋𝐈𝐁𝐒𝐈𝐙☺️sᴇᴠɢɪ ʜᴀǫɪᴅᴀ...❤️ᴀᴢᴏʙʟɪ ᴛᴜʏɢᴜʟᴀʀ...💔ᴀʀᴍᴏɴʟɪ sᴇᴠɢɪ...🥀Sᴏxᴛᴀ sᴇᴠɢɪ...😔ᴏᴛɢᴀɴ ᴋᴜɴʟᴀʀɪᴍ.🤫Reklama uchun. @ANDIJANSKI_02,//static8.tgstat.ru/channels/_0/1a/1a96169ec83bf7d31342ae173118c3fd.jpg,https://t.me/sogindim_netay,true,true,142762,2,0,2962,0,226.67,"5",2022-11-12 19:23:58.182
cl8poyice1783i2e54e3havxc,DOLLAR KURSI💲,"✅ Доллар курсини аниқ ёритиб борувчи расмий канал!

🏛 Банк курси - 08:00
💲 Бозор курси - 11:00

⛔️ Ҳеч қандай рекламасиз

‼️ Курсни кўриш учун каналга обуна бўлишингиз керак!",//static8.tgstat.ru/channels/_0/e7/e73471a66bae96048d10cd08c35d5366.jpg,https://t.me/dollar_rubl_dollor_kursi,true,true,142467,5,77,6567,0,0.0,"5",2022-11-12 19:23:58.182
cl8poyicm1795i2e5080bkfnp,Pirikollar xazillar latifalar,"☝️Tabassumsiz kun - yo‘qolgan kun.

🔄 Internetda video kanallar ko‘p, lekin eng eng eng zo‘rlarini saralab beradigani yo‘q!

☝️Siz esa aynan shunday saralangan "" @UZBEKONA_PRIKOL"" kanalidasiz! Biz bilan aslo zerikmaysiz!",//static7.tgstat.ru/channels/_0/0e/0e8072436a0fc76ff1648442672d8d81.jpg,https://t.me/pirikollar_xazillar_pirkollar,true,true,142401,2,0,3077,0,0.0,"8",2022-11-12 19:23:58.182
cl8poyicu1807i2e5w4jw1644,Jaloliddin Ahmadaliyev,🇺🇿Kanalimiz Jaloliddin Ahmadaliyev haqida ma'lumotlar bilan sizlarni xursand qiladi Xudo xoxlasa🤲  #Videolari🎥  | #Qoshiqlar🎤  | #Coverlar🎶 Instagram🚩http://instagram.com/Ozodbek_OtabekevichREKLAMA: @ADMlN7Arzon Savdo: @online_magazinim,//static2.tgstat.ru/channels/_0/c4/c41ea209e7bee3db6108acc1dd790f63.jpg,https://t.me/Jaloliddin_Ahmadaliyev_DostonEr,true,true,142297,7,0,10280,0,680.0,"2",2022-11-12 19:23:58.182
cl8poyid21819i2e5757dg1p0,KULGU PRIKOL 😂,КУЛГУ умрни узайтиради.Биз умрингиз узок бўлишини истаймиз 😁Сиз телеграмдаги энг яхши каналдасиз 👆Биз билан хаммаси яхши! 🌠Реклама Учун 👇@Armonimsan_admin,//static10.tgstat.ru/channels/_0/c0/c0d4ab213d7f29211e36b6a53e061db9.jpg,https://t.me/Tilla_Prikol,true,true,142275,15,0,21768,0,0.0,"13",2022-11-12 19:23:58.182
cl8poyida1831i2e5x2wtfbqa,📽 Eng Qiziqarli Videolar,"👇Musiqa kanalimiz bu yerda👇
https://t.me/+tqEirAj6R50wYjky
.

Har kuni eng qiziqarli videolarni siz uchun yuklab boramiz. ⚡

Kulgili va ajablanarli olamni biz bilan kuzatib boring. 🌓

🔺Biz bilan qoling, eng zo'rlari oldinda!



📈Reklama: @RekIama24,",http://75.119.148.52/93455e6014f2e64cf0341a34208ca61027b0c474.jpg,https://t.me/Engqiziquz,true,true,139299,14,84,20120,0,1120.0,"3",2022-11-12 19:23:58.182
cl8poyidi1843i2e51spo7e32,DUNYO 🌍,"Кўзга Кўрингани Гўё бир Рўё
Ажиб Сирларга Бой Сеҳрли Дунё 🌍

Ўзбекистонда ва Дунёда бўлаётган энг  тезкор янгиликлар биринчи бизда !

Instagram.com/dunyotv_

Реклама учун👉 @DunyoTv_Ads",https://data-img.socialjet.pro/466052ed1956f885ca8d95d416515c306a504a8d.jpg,https://t.me/DUNYOtv,true,true,138122,27,0,37282,0,0.0,"16",2022-11-12 19:23:58.182
cl8poyv8323313i2e5kj6fmj47,УМАР ХЕХОЕВ,Админ: Умар,//static6.tgstat.ru/channels/_0/51/51b03e1440932afcd4c75ef53711105f.jpg,https://t.me/umarhehoev,true,true,10469,18,0,1915,0,666.67,"8",2022-11-12 19:23:58.182
cl8poyie11867i2e5i5aeloww,Abdulloh Domla Ma'ruzalari (Ilmnuri),"Абдуллоҳ Домла Маърузалари каналига Ҳуш келибсиз

""Abdulloh Domla Ma'ruzalari (Ilmnuri)"" канали фақат расмий манбалар асосида фаолият олиб борилади.

Бизнинг TikTok.  http://tiktok.com/@abdullohdomlauz


Рекламма: @Muhammad_Saloh_22",http://75.119.148.52/c280686cff69d98f802f3a037f2f67a72c7b10f9.jpg,https://t.me/abdulloh_domla_ilmnuri_sahobalar,true,true,137844,15,77,20077,0,1426.67,"5",2022-11-12 19:23:58.182
cl8poyiea1879i2e5xdd280fw,YANGILIKLAR 24,☑️ Ўзбекистонда ва Дунёда содир  бўлаётган воқеалар ва янгиликлар 1-бизда кейин бошқаларда!Воқеа ва ходисага гувоҳ бўлдингизми 👀бизга юборинг👨‍💻АДМИН : @OLTINADMIN👉🏻 Instagram.com/yangiliklar25 300k💥ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,//static6.tgstat.ru/channels/_0/0e/0e93d2335f26bdbb0e059e00f0fcbc28.jpg,https://t.me/uzbekiston24_zamonuz_ozbekiston,true,true,136698,20,85,27975,0,1493.33,"4",2022-11-12 19:23:58.182
cl8poyiei1891i2e57z2uwto7,Buxoroliklar 24 | Расмий,🇺🇿Сиз БУХОРОЛИКЛАР учун очилган энг катта каналдасиз💯Реклама учун - @Buxoroliklar_admini📬 Бирор воқеа гувохи бўлсангиз бизга юборинг: @Buxoroliklar_adminiДавлат томонидан берилган 📄949237-сонли гувоҳн,//static3.tgstat.ru/channels/_0/43/431c60f43c71aefc086aa0ab86355c96.jpg,https://t.me/Buxoroliklar_Buhoro_Bukhara,true,true,136696,4,62,5972,0,1120.0,"4",2022-11-12 19:23:58.182
cl8poyier1903i2e5zqbe5u8r,꧁👗FASONLAR👗꧂,"🧖‍♀ #Макияж
.
👰 #Маникюр
.
💇‍♀ #Соч_Турмаклари
.
👗 #Мильий_Либослар_Фасонлар
.
👨‍💻📢 @Reklama_Bu_Biznes ✅",http://75.119.148.52/144d52c045be029e495fdd355695dbefb5636327.jpg,https://t.me/Fasonlar_Liboslar_Modalar_Koylak,true,true,136606,2,0,3140,0,0.0,"19",2022-11-12 19:23:58.182
cl8poyiez1915i2e5l1wz4l3v,Бозор | Бепул эълонлар,Эълонларингизни 👉 T.me/BozorUzbAdmin га юборингАссалому алайкум.Бозор расмий каналига ҳуш келибсиз.Эълон жойлаш тартиби@BozorShartlari  👈 бу ерда📄 0077779 - сонли гувохнома асосида фаолият юритамиз!,//static4.tgstat.ru/channels/_0/a1/a195bce20ae62282c680fb83dd59b4ca.jpg,https://t.me/BOZOR,true,true,135863,16,0,22088,0,0.0,"5",2022-11-12 19:23:58.182
cl8poyif81927i2e5lahu4yli,Hind Kinolar,Энг янги фильмлар ва сериаллар Ўзбек тилида фақат бизда! 😎☝ Унутманг! Бизнинг кинолар FULL HD форматда юқори сифатда оригинал кесилмаган Ўзбек тилида!Murajat uchun🔜     @blatnoy_uzb717,//static10.tgstat.ru/channels/_0/f2/f2a13e0a8339d453c813937c37869a2f.jpg,https://t.me/erotik_hind_kinolar_Sekis_parno,true,true,134696,4,0,6046,0,533.33,"5",2022-11-12 19:23:58.182
